City,Date,Avg_AQI
Kolkata,2020-01-20T00:00:00.000+0000,148
Kolkata,2020-01-21T00:00:00.000+0000,172
Kolkata,2020-01-22T00:00:00.000+0000,229
Kolkata,2020-01-23T00:00:00.000+0000,260
Kolkata,2020-01-24T00:00:00.000+0000,248
Kolkata,2020-01-25T00:00:00.000+0000,157
Kolkata,2020-01-26T00:00:00.000+0000,234
Kolkata,2020-01-27T00:00:00.000+0000,254
Kolkata,2020-01-28T00:00:00.000+0000,278
Kolkata,2020-01-29T00:00:00.000+0000,175
Kolkata,2020-01-30T00:00:00.000+0000,102
Kolkata,2020-01-31T00:00:00.000+0000,163
Kolkata,2020-02-01T00:00:00.000+0000,159
Kolkata,2020-02-02T00:00:00.000+0000,174
Kolkata,2020-02-03T00:00:00.000+0000,156
Kolkata,2020-02-04T00:00:00.000+0000,184
Kolkata,2020-02-05T00:00:00.000+0000,222
Kolkata,2020-02-06T00:00:00.000+0000,192
Kolkata,2020-02-07T00:00:00.000+0000,189
Kolkata,2020-02-08T00:00:00.000+0000,217
Kolkata,2020-02-09T00:00:00.000+0000,246
Kolkata,2020-02-10T00:00:00.000+0000,196
Kolkata,2020-02-11T00:00:00.000+0000,241
Kolkata,2020-02-12T00:00:00.000+0000,247
Kolkata,2020-02-13T00:00:00.000+0000,240
Kolkata,2020-02-14T00:00:00.000+0000,254
Kolkata,2020-02-15T00:00:00.000+0000,185
Kolkata,2020-02-16T00:00:00.000+0000,219
Kolkata,2020-02-17T00:00:00.000+0000,228
Kolkata,2020-02-18T00:00:00.000+0000,226
Kolkata,2020-02-19T00:00:00.000+0000,203
Kolkata,2020-02-20T00:00:00.000+0000,157
Kolkata,2020-02-21T00:00:00.000+0000,162
Kolkata,2020-02-22T00:00:00.000+0000,242
Kolkata,2020-02-23T00:00:00.000+0000,233
Kolkata,2020-02-24T00:00:00.000+0000,209
Kolkata,2020-02-25T00:00:00.000+0000,237
Kolkata,2020-02-26T00:00:00.000+0000,116
Kolkata,2020-02-27T00:00:00.000+0000,91
Kolkata,2020-02-28T00:00:00.000+0000,142
Kolkata,2020-02-29T00:00:00.000+0000,167
Kolkata,2020-03-01T00:00:00.000+0000,196
Kolkata,2020-03-02T00:00:00.000+0000,222
Kolkata,2020-03-03T00:00:00.000+0000,194
Kolkata,2020-03-04T00:00:00.000+0000,127
Kolkata,2020-03-05T00:00:00.000+0000,89
Kolkata,2020-03-06T00:00:00.000+0000,90
Kolkata,2020-03-07T00:00:00.000+0000,69
Kolkata,2020-03-08T00:00:00.000+0000,82
Kolkata,2020-03-09T00:00:00.000+0000,128
Kolkata,2020-03-10T00:00:00.000+0000,149
Kolkata,2020-03-11T00:00:00.000+0000,143
Kolkata,2020-03-12T00:00:00.000+0000,120
Kolkata,2020-03-13T00:00:00.000+0000,126
Kolkata,2020-03-14T00:00:00.000+0000,132
Kolkata,2020-03-15T00:00:00.000+0000,92
Kolkata,2020-03-16T00:00:00.000+0000,107
Kolkata,2020-03-17T00:00:00.000+0000,138
Kolkata,2020-03-18T00:00:00.000+0000,156
Kolkata,2020-03-19T00:00:00.000+0000,207
Kolkata,2020-03-20T00:00:00.000+0000,139
Kolkata,2020-03-21T00:00:00.000+0000,117
Kolkata,2020-03-22T00:00:00.000+0000,83
Kolkata,2020-03-23T00:00:00.000+0000,99
Kolkata,2020-03-24T00:00:00.000+0000,88
Kolkata,2020-03-25T00:00:00.000+0000,96
Kolkata,2020-03-26T00:00:00.000+0000,95
Kolkata,2020-03-27T00:00:00.000+0000,106
Kolkata,2020-03-28T00:00:00.000+0000,100
Kolkata,2020-03-29T00:00:00.000+0000,101
Kolkata,2020-03-30T00:00:00.000+0000,107
Kolkata,2020-03-31T00:00:00.000+0000,110
Kolkata,2020-04-01T00:00:00.000+0000,117
Kolkata,2020-04-02T00:00:00.000+0000,100
Kolkata,2020-04-03T00:00:00.000+0000,100
Kolkata,2020-04-04T00:00:00.000+0000,129
Kolkata,2020-04-05T00:00:00.000+0000,112
Kolkata,2020-04-06T00:00:00.000+0000,96
Kolkata,2020-04-07T00:00:00.000+0000,95
Kolkata,2020-04-08T00:00:00.000+0000,82
Kolkata,2020-04-09T00:00:00.000+0000,100
Kolkata,2020-04-10T00:00:00.000+0000,79
Kolkata,2020-04-11T00:00:00.000+0000,62
Kolkata,2020-04-12T00:00:00.000+0000,60
Kolkata,2020-04-13T00:00:00.000+0000,65
Kolkata,2020-04-14T00:00:00.000+0000,56
Kolkata,2020-04-15T00:00:00.000+0000,59
Kolkata,2020-04-16T00:00:00.000+0000,68
Kolkata,2020-04-17T00:00:00.000+0000,62
Kolkata,2020-04-18T00:00:00.000+0000,48
Kolkata,2020-04-19T00:00:00.000+0000,67
Kolkata,2020-04-20T00:00:00.000+0000,45
Kolkata,2020-04-21T00:00:00.000+0000,56
Kolkata,2020-04-22T00:00:00.000+0000,56
Kolkata,2020-04-23T00:00:00.000+0000,41
Kolkata,2020-04-24T00:00:00.000+0000,44
Kolkata,2020-04-25T00:00:00.000+0000,59
Kolkata,2020-04-26T00:00:00.000+0000,59
Kolkata,2020-04-27T00:00:00.000+0000,44
Kolkata,2020-04-28T00:00:00.000+0000,45
Kolkata,2020-04-29T00:00:00.000+0000,51
Kolkata,2020-04-30T00:00:00.000+0000,54
Kolkata,2020-05-01T00:00:00.000+0000,51
Kolkata,2020-05-02T00:00:00.000+0000,49
Kolkata,2020-05-03T00:00:00.000+0000,57
Kolkata,2020-05-04T00:00:00.000+0000,50
Kolkata,2020-05-05T00:00:00.000+0000,50
Kolkata,2020-05-06T00:00:00.000+0000,61
Kolkata,2020-05-07T00:00:00.000+0000,59
Kolkata,2020-05-08T00:00:00.000+0000,64
Kolkata,2020-05-09T00:00:00.000+0000,73
Kolkata,2020-05-10T00:00:00.000+0000,63
Kolkata,2020-05-11T00:00:00.000+0000,75
Kolkata,2020-05-12T00:00:00.000+0000,97
Kolkata,2020-05-13T00:00:00.000+0000,71
Kolkata,2020-05-14T00:00:00.000+0000,52
Kolkata,2020-05-15T00:00:00.000+0000,44
Kolkata,2020-05-16T00:00:00.000+0000,44
Kolkata,2020-05-17T00:00:00.000+0000,50
Kolkata,2020-05-18T00:00:00.000+0000,38
Kolkata,2020-05-19T00:00:00.000+0000,32
Kolkata,2020-05-20T00:00:00.000+0000,39
Kolkata,2020-05-21T00:00:00.000+0000,37
Kolkata,2020-05-22T00:00:00.000+0000,47
Kolkata,2020-05-23T00:00:00.000+0000,50
Kolkata,2020-05-24T00:00:00.000+0000,49
Kolkata,2020-05-25T00:00:00.000+0000,48
Kolkata,2020-05-26T00:00:00.000+0000,46
Kolkata,2020-05-27T00:00:00.000+0000,43
Kolkata,2020-05-28T00:00:00.000+0000,47
Kolkata,2020-05-29T00:00:00.000+0000,55
Kolkata,2020-05-30T00:00:00.000+0000,52
Kolkata,2020-05-31T00:00:00.000+0000,55
Kolkata,2020-06-01T00:00:00.000+0000,45
Kolkata,2020-06-02T00:00:00.000+0000,51
Kolkata,2020-06-03T00:00:00.000+0000,63
Kolkata,2020-06-04T00:00:00.000+0000,52
Kolkata,2020-06-05T00:00:00.000+0000,46
Kolkata,2020-06-06T00:00:00.000+0000,59
Kolkata,2020-06-07T00:00:00.000+0000,67
Kolkata,2020-06-08T00:00:00.000+0000,59
Kolkata,2020-06-09T00:00:00.000+0000,54
Kolkata,2020-06-10T00:00:00.000+0000,40
Kolkata,2020-06-11T00:00:00.000+0000,32
Kolkata,2020-06-12T00:00:00.000+0000,38
Kolkata,2020-06-13T00:00:00.000+0000,38
Kolkata,2020-06-14T00:00:00.000+0000,32
Kolkata,2020-06-15T00:00:00.000+0000,34
Kolkata,2020-06-16T00:00:00.000+0000,47
Kolkata,2020-06-17T00:00:00.000+0000,50
Kolkata,2020-06-18T00:00:00.000+0000,47
Kolkata,2020-06-19T00:00:00.000+0000,50
Kolkata,2020-06-20T00:00:00.000+0000,45
Kolkata,2020-06-21T00:00:00.000+0000,37
Kolkata,2020-06-22T00:00:00.000+0000,42
Kolkata,2020-06-23T00:00:00.000+0000,45
Kolkata,2020-06-24T00:00:00.000+0000,52
Kolkata,2020-06-25T00:00:00.000+0000,52
Kolkata,2020-06-26T00:00:00.000+0000,42
Kolkata,2020-06-27T00:00:00.000+0000,37
Kolkata,2020-06-28T00:00:00.000+0000,43
Kolkata,2020-06-29T00:00:00.000+0000,48
Kolkata,2020-06-30T00:00:00.000+0000,47
Kolkata,2020-07-01T00:00:00.000+0000,45
Patna,2019-12-24T00:00:00.000+0000,449
Patna,2019-12-25T00:00:00.000+0000,336
Patna,2019-12-26T00:00:00.000+0000,288
Patna,2019-12-27T00:00:00.000+0000,256
Patna,2019-12-28T00:00:00.000+0000,298
Patna,2019-12-29T00:00:00.000+0000,331
Patna,2019-12-30T00:00:00.000+0000,333
Patna,2019-12-31T00:00:00.000+0000,364
Patna,2020-01-01T00:00:00.000+0000,364
Patna,2020-01-02T00:00:00.000+0000,372
Patna,2020-01-03T00:00:00.000+0000,356
Patna,2020-01-04T00:00:00.000+0000,205
Patna,2020-01-05T00:00:00.000+0000,183
Patna,2020-01-06T00:00:00.000+0000,184
Patna,2020-01-07T00:00:00.000+0000,306
Patna,2020-01-08T00:00:00.000+0000,349
Patna,2020-01-09T00:00:00.000+0000,280
Patna,2020-01-10T00:00:00.000+0000,220
Patna,2020-01-11T00:00:00.000+0000,186
Patna,2020-01-12T00:00:00.000+0000,202
Patna,2020-01-13T00:00:00.000+0000,223
Patna,2020-01-14T00:00:00.000+0000,343
Patna,2020-01-15T00:00:00.000+0000,311
Patna,2020-01-16T00:00:00.000+0000,346
Patna,2020-01-17T00:00:00.000+0000,261
Patna,2020-01-18T00:00:00.000+0000,231
Patna,2020-01-19T00:00:00.000+0000,206
Patna,2020-01-20T00:00:00.000+0000,172
Patna,2020-01-21T00:00:00.000+0000,233
Patna,2020-01-22T00:00:00.000+0000,286
Patna,2020-01-23T00:00:00.000+0000,263
Patna,2020-01-24T00:00:00.000+0000,171
Patna,2020-01-25T00:00:00.000+0000,224
Patna,2020-01-26T00:00:00.000+0000,265
Patna,2020-01-27T00:00:00.000+0000,304
Patna,2020-01-28T00:00:00.000+0000,309
Patna,2020-01-29T00:00:00.000+0000,279
Patna,2020-01-30T00:00:00.000+0000,296
Patna,2020-01-31T00:00:00.000+0000,218
Patna,2020-02-01T00:00:00.000+0000,204
Patna,2020-02-02T00:00:00.000+0000,172
Patna,2020-02-03T00:00:00.000+0000,181
Patna,2020-02-04T00:00:00.000+0000,244
Patna,2020-02-05T00:00:00.000+0000,245
Patna,2020-02-06T00:00:00.000+0000,226
Patna,2020-02-07T00:00:00.000+0000,235
Patna,2020-02-08T00:00:00.000+0000,230
Patna,2020-02-09T00:00:00.000+0000,218
Patna,2020-02-10T00:00:00.000+0000,226
Patna,2020-02-11T00:00:00.000+0000,242
Patna,2020-02-12T00:00:00.000+0000,231
Patna,2020-02-13T00:00:00.000+0000,211
Patna,2020-02-14T00:00:00.000+0000,251
Patna,2020-02-15T00:00:00.000+0000,176
Patna,2020-02-16T00:00:00.000+0000,168
Patna,2020-02-17T00:00:00.000+0000,197
Patna,2020-02-18T00:00:00.000+0000,184
Patna,2020-02-19T00:00:00.000+0000,197
Patna,2020-02-20T00:00:00.000+0000,251
Patna,2020-02-21T00:00:00.000+0000,253
Patna,2020-02-22T00:00:00.000+0000,201
Patna,2020-02-23T00:00:00.000+0000,158
Patna,2020-02-24T00:00:00.000+0000,167
Patna,2020-02-25T00:00:00.000+0000,111
Patna,2020-02-26T00:00:00.000+0000,116
Patna,2020-02-27T00:00:00.000+0000,149
Patna,2020-02-28T00:00:00.000+0000,182
Patna,2020-02-29T00:00:00.000+0000,209
Patna,2020-03-01T00:00:00.000+0000,194
Patna,2020-03-02T00:00:00.000+0000,168
Patna,2020-03-03T00:00:00.000+0000,194
Patna,2020-03-04T00:00:00.000+0000,214
Patna,2020-03-05T00:00:00.000+0000,202
Patna,2020-03-06T00:00:00.000+0000,148
Patna,2020-03-07T00:00:00.000+0000,136
Patna,2020-03-08T00:00:00.000+0000,190
Patna,2020-03-09T00:00:00.000+0000,182
Patna,2020-03-10T00:00:00.000+0000,232
Patna,2020-03-11T00:00:00.000+0000,179
Patna,2020-03-12T00:00:00.000+0000,163
Patna,2020-03-13T00:00:00.000+0000,163
Patna,2020-03-14T00:00:00.000+0000,120
Patna,2020-03-15T00:00:00.000+0000,83
Patna,2020-03-16T00:00:00.000+0000,125
Patna,2020-03-17T00:00:00.000+0000,145
Patna,2020-03-18T00:00:00.000+0000,156
Patna,2020-03-19T00:00:00.000+0000,163
Patna,2020-03-20T00:00:00.000+0000,135
Patna,2020-03-21T00:00:00.000+0000,210
Patna,2020-03-22T00:00:00.000+0000,205
Patna,2020-03-23T00:00:00.000+0000,151
Patna,2020-03-24T00:00:00.000+0000,177
Patna,2020-03-25T00:00:00.000+0000,166
Patna,2020-03-26T00:00:00.000+0000,152
Patna,2020-03-27T00:00:00.000+0000,146
Patna,2020-03-28T00:00:00.000+0000,122
Patna,2020-03-29T00:00:00.000+0000,92
Patna,2020-03-30T00:00:00.000+0000,92
Patna,2020-03-31T00:00:00.000+0000,106
Patna,2020-04-01T00:00:00.000+0000,156
Patna,2020-04-02T00:00:00.000+0000,140
Patna,2020-04-03T00:00:00.000+0000,120
Patna,2020-04-04T00:00:00.000+0000,125
Patna,2020-04-05T00:00:00.000+0000,127
Patna,2020-04-06T00:00:00.000+0000,140
Patna,2020-04-07T00:00:00.000+0000,142
Patna,2020-04-08T00:00:00.000+0000,132
Patna,2020-04-09T00:00:00.000+0000,144
Patna,2020-04-10T00:00:00.000+0000,144
Patna,2020-04-11T00:00:00.000+0000,150
Patna,2020-04-12T00:00:00.000+0000,160
Patna,2020-04-13T00:00:00.000+0000,149
Patna,2020-04-14T00:00:00.000+0000,143
Patna,2020-04-15T00:00:00.000+0000,158
Patna,2020-04-16T00:00:00.000+0000,130
Patna,2020-04-17T00:00:00.000+0000,134
Patna,2020-04-18T00:00:00.000+0000,140
Patna,2020-04-19T00:00:00.000+0000,143
Patna,2020-04-20T00:00:00.000+0000,131
Patna,2020-04-21T00:00:00.000+0000,119
Patna,2020-04-22T00:00:00.000+0000,110
Patna,2020-04-23T00:00:00.000+0000,122
Patna,2020-04-24T00:00:00.000+0000,118
Patna,2020-04-25T00:00:00.000+0000,118
Patna,2020-04-26T00:00:00.000+0000,104
Patna,2020-04-27T00:00:00.000+0000,109
Patna,2020-04-28T00:00:00.000+0000,98
Patna,2020-04-29T00:00:00.000+0000,111
Patna,2020-04-30T00:00:00.000+0000,118
Patna,2020-05-01T00:00:00.000+0000,129
Patna,2020-05-02T00:00:00.000+0000,140
Patna,2020-05-03T00:00:00.000+0000,147
Patna,2020-05-04T00:00:00.000+0000,148
Patna,2020-05-05T00:00:00.000+0000,149
Patna,2020-05-06T00:00:00.000+0000,129
Patna,2020-05-07T00:00:00.000+0000,139
Patna,2020-05-08T00:00:00.000+0000,171
Patna,2020-05-09T00:00:00.000+0000,191
Patna,2020-05-10T00:00:00.000+0000,256
Patna,2020-05-11T00:00:00.000+0000,138
Patna,2020-05-12T00:00:00.000+0000,124
Patna,2020-05-13T00:00:00.000+0000,146
Patna,2020-05-14T00:00:00.000+0000,176
Patna,2020-05-15T00:00:00.000+0000,124
Patna,2020-05-16T00:00:00.000+0000,141
Patna,2020-05-17T00:00:00.000+0000,239
Patna,2020-05-18T00:00:00.000+0000,167
Patna,2020-05-19T00:00:00.000+0000,137
Patna,2020-05-20T00:00:00.000+0000,119
Patna,2020-05-21T00:00:00.000+0000,105
Patna,2020-05-22T00:00:00.000+0000,102
Patna,2020-05-23T00:00:00.000+0000,95
Patna,2020-05-24T00:00:00.000+0000,112
Patna,2020-05-25T00:00:00.000+0000,119
Patna,2020-05-26T00:00:00.000+0000,110
Patna,2020-05-27T00:00:00.000+0000,116
Patna,2020-05-28T00:00:00.000+0000,121
Patna,2020-05-29T00:00:00.000+0000,95
Patna,2020-05-30T00:00:00.000+0000,104
Patna,2020-05-31T00:00:00.000+0000,105
Patna,2020-06-01T00:00:00.000+0000,110
Patna,2020-06-02T00:00:00.000+0000,117
Patna,2020-06-03T00:00:00.000+0000,111
Patna,2020-06-04T00:00:00.000+0000,106
Patna,2020-06-05T00:00:00.000+0000,97
Patna,2020-06-06T00:00:00.000+0000,82
Patna,2020-06-07T00:00:00.000+0000,88
Patna,2020-06-08T00:00:00.000+0000,100
Patna,2020-06-09T00:00:00.000+0000,106
Patna,2020-06-10T00:00:00.000+0000,111
Patna,2020-06-11T00:00:00.000+0000,100
Patna,2020-06-12T00:00:00.000+0000,86
Patna,2020-06-13T00:00:00.000+0000,85
Patna,2020-06-14T00:00:00.000+0000,60
Patna,2020-06-15T00:00:00.000+0000,56
Patna,2020-06-16T00:00:00.000+0000,53
Patna,2020-06-17T00:00:00.000+0000,53
Patna,2020-06-18T00:00:00.000+0000,63
Patna,2020-06-19T00:00:00.000+0000,60
Patna,2020-06-20T00:00:00.000+0000,62
Patna,2020-06-21T00:00:00.000+0000,60
Patna,2020-06-22T00:00:00.000+0000,60
Patna,2020-06-23T00:00:00.000+0000,74
Patna,2020-06-24T00:00:00.000+0000,84
Patna,2020-06-25T00:00:00.000+0000,88
Patna,2020-06-26T00:00:00.000+0000,71
Patna,2020-06-27T00:00:00.000+0000,65
Patna,2020-06-28T00:00:00.000+0000,82
Patna,2020-06-29T00:00:00.000+0000,88
Patna,2020-06-30T00:00:00.000+0000,93
Patna,2020-07-01T00:00:00.000+0000,98
Visakhapatnam,2016-07-07T00:00:00.000+0000,81
Visakhapatnam,2016-07-08T00:00:00.000+0000,112
Visakhapatnam,2016-07-09T00:00:00.000+0000,81
Visakhapatnam,2016-07-10T00:00:00.000+0000,81
Visakhapatnam,2016-07-11T00:00:00.000+0000,79
Visakhapatnam,2016-07-12T00:00:00.000+0000,79
Visakhapatnam,2016-07-13T00:00:00.000+0000,90
Visakhapatnam,2016-07-14T00:00:00.000+0000,93
Visakhapatnam,2016-07-15T00:00:00.000+0000,112
Visakhapatnam,2016-07-16T00:00:00.000+0000,104
Visakhapatnam,2016-07-17T00:00:00.000+0000,102
Visakhapatnam,2016-07-18T00:00:00.000+0000,95
Visakhapatnam,2016-07-19T00:00:00.000+0000,127
Visakhapatnam,2016-07-20T00:00:00.000+0000,135
Visakhapatnam,2016-07-23T00:00:00.000+0000,105
Visakhapatnam,2016-07-25T00:00:00.000+0000,84
Visakhapatnam,2016-07-26T00:00:00.000+0000,155
Visakhapatnam,2016-07-27T00:00:00.000+0000,138
Visakhapatnam,2016-07-28T00:00:00.000+0000,78
Visakhapatnam,2016-07-29T00:00:00.000+0000,79
Visakhapatnam,2016-07-30T00:00:00.000+0000,95
Visakhapatnam,2016-07-31T00:00:00.000+0000,90
Visakhapatnam,2016-08-01T00:00:00.000+0000,105
Visakhapatnam,2016-08-02T00:00:00.000+0000,67
Visakhapatnam,2016-08-03T00:00:00.000+0000,73
Visakhapatnam,2016-08-04T00:00:00.000+0000,79
Visakhapatnam,2016-08-05T00:00:00.000+0000,89
Visakhapatnam,2016-08-06T00:00:00.000+0000,95
Visakhapatnam,2016-08-07T00:00:00.000+0000,89
Visakhapatnam,2016-08-08T00:00:00.000+0000,94
Visakhapatnam,2016-08-09T00:00:00.000+0000,103
Visakhapatnam,2016-08-10T00:00:00.000+0000,101
Visakhapatnam,2016-08-11T00:00:00.000+0000,93
Visakhapatnam,2016-08-12T00:00:00.000+0000,85
Visakhapatnam,2016-08-13T00:00:00.000+0000,106
Visakhapatnam,2016-08-14T00:00:00.000+0000,101
Visakhapatnam,2016-08-15T00:00:00.000+0000,89
Visakhapatnam,2016-08-16T00:00:00.000+0000,83
Visakhapatnam,2016-08-17T00:00:00.000+0000,90
Visakhapatnam,2016-08-18T00:00:00.000+0000,102
Visakhapatnam,2016-08-19T00:00:00.000+0000,102
Visakhapatnam,2016-08-20T00:00:00.000+0000,102
Visakhapatnam,2016-08-21T00:00:00.000+0000,111
Visakhapatnam,2016-08-22T00:00:00.000+0000,108
Visakhapatnam,2016-08-23T00:00:00.000+0000,102
Visakhapatnam,2016-08-24T00:00:00.000+0000,93
Visakhapatnam,2016-08-25T00:00:00.000+0000,87
Visakhapatnam,2016-08-26T00:00:00.000+0000,87
Visakhapatnam,2016-08-27T00:00:00.000+0000,66
Visakhapatnam,2016-08-28T00:00:00.000+0000,63
Visakhapatnam,2016-08-29T00:00:00.000+0000,53
Visakhapatnam,2016-08-30T00:00:00.000+0000,60
Visakhapatnam,2016-08-31T00:00:00.000+0000,77
Visakhapatnam,2016-09-01T00:00:00.000+0000,77
Visakhapatnam,2016-09-02T00:00:00.000+0000,71
Visakhapatnam,2016-09-03T00:00:00.000+0000,68
Visakhapatnam,2016-09-04T00:00:00.000+0000,67
Visakhapatnam,2016-09-06T00:00:00.000+0000,102
Visakhapatnam,2016-09-07T00:00:00.000+0000,101
Visakhapatnam,2016-09-08T00:00:00.000+0000,98
Visakhapatnam,2016-09-09T00:00:00.000+0000,96
Visakhapatnam,2016-09-10T00:00:00.000+0000,98
Visakhapatnam,2016-09-11T00:00:00.000+0000,160
Visakhapatnam,2016-09-12T00:00:00.000+0000,188
Visakhapatnam,2016-09-13T00:00:00.000+0000,73
Visakhapatnam,2016-09-14T00:00:00.000+0000,64
Visakhapatnam,2016-09-15T00:00:00.000+0000,71
Visakhapatnam,2016-09-16T00:00:00.000+0000,65
Visakhapatnam,2016-09-17T00:00:00.000+0000,65
Visakhapatnam,2016-09-18T00:00:00.000+0000,86
Visakhapatnam,2016-09-19T00:00:00.000+0000,151
Visakhapatnam,2016-09-21T00:00:00.000+0000,49
Visakhapatnam,2016-09-22T00:00:00.000+0000,55
Visakhapatnam,2016-09-23T00:00:00.000+0000,90
Visakhapatnam,2016-09-24T00:00:00.000+0000,78
Visakhapatnam,2016-09-25T00:00:00.000+0000,85
Visakhapatnam,2016-09-26T00:00:00.000+0000,89
Visakhapatnam,2016-09-27T00:00:00.000+0000,108
Visakhapatnam,2016-09-28T00:00:00.000+0000,130
Visakhapatnam,2016-09-29T00:00:00.000+0000,113
Visakhapatnam,2016-09-30T00:00:00.000+0000,104
Visakhapatnam,2016-10-01T00:00:00.000+0000,94
Visakhapatnam,2016-10-02T00:00:00.000+0000,132
Visakhapatnam,2016-10-03T00:00:00.000+0000,133
Visakhapatnam,2016-10-04T00:00:00.000+0000,104
Visakhapatnam,2016-10-05T00:00:00.000+0000,100
Visakhapatnam,2016-10-06T00:00:00.000+0000,105
Visakhapatnam,2016-10-07T00:00:00.000+0000,85
Visakhapatnam,2016-10-08T00:00:00.000+0000,95
Visakhapatnam,2016-10-09T00:00:00.000+0000,97
Visakhapatnam,2016-10-10T00:00:00.000+0000,90
Visakhapatnam,2016-10-11T00:00:00.000+0000,108
Visakhapatnam,2016-10-14T00:00:00.000+0000,110
Visakhapatnam,2016-10-18T00:00:00.000+0000,123
Visakhapatnam,2016-10-19T00:00:00.000+0000,121
Visakhapatnam,2016-10-20T00:00:00.000+0000,116
Visakhapatnam,2016-10-21T00:00:00.000+0000,118
Visakhapatnam,2016-10-22T00:00:00.000+0000,122
Visakhapatnam,2016-10-23T00:00:00.000+0000,109
Visakhapatnam,2016-10-24T00:00:00.000+0000,126
Visakhapatnam,2016-10-25T00:00:00.000+0000,142
Visakhapatnam,2016-10-26T00:00:00.000+0000,110
Visakhapatnam,2016-10-27T00:00:00.000+0000,104
Visakhapatnam,2016-10-28T00:00:00.000+0000,147
Visakhapatnam,2016-10-29T00:00:00.000+0000,91
Visakhapatnam,2016-10-30T00:00:00.000+0000,76
Visakhapatnam,2016-10-31T00:00:00.000+0000,89
Visakhapatnam,2016-11-01T00:00:00.000+0000,117
Visakhapatnam,2016-11-02T00:00:00.000+0000,82
Visakhapatnam,2016-11-03T00:00:00.000+0000,67
Visakhapatnam,2016-11-04T00:00:00.000+0000,55
Visakhapatnam,2016-11-05T00:00:00.000+0000,56
Visakhapatnam,2016-11-06T00:00:00.000+0000,83
Visakhapatnam,2016-11-07T00:00:00.000+0000,113
Visakhapatnam,2016-11-08T00:00:00.000+0000,133
Visakhapatnam,2016-11-09T00:00:00.000+0000,114
Visakhapatnam,2016-11-10T00:00:00.000+0000,112
Visakhapatnam,2016-11-11T00:00:00.000+0000,114
Visakhapatnam,2016-11-12T00:00:00.000+0000,132
Visakhapatnam,2016-11-13T00:00:00.000+0000,129
Visakhapatnam,2016-11-14T00:00:00.000+0000,163
Visakhapatnam,2016-11-15T00:00:00.000+0000,150
Visakhapatnam,2016-11-16T00:00:00.000+0000,127
Visakhapatnam,2016-11-17T00:00:00.000+0000,151
Visakhapatnam,2016-11-18T00:00:00.000+0000,148
Visakhapatnam,2016-11-19T00:00:00.000+0000,120
Visakhapatnam,2016-11-20T00:00:00.000+0000,119
Visakhapatnam,2016-11-21T00:00:00.000+0000,125
Visakhapatnam,2016-11-22T00:00:00.000+0000,116
Visakhapatnam,2016-11-23T00:00:00.000+0000,112
Visakhapatnam,2016-11-24T00:00:00.000+0000,108
Visakhapatnam,2016-11-25T00:00:00.000+0000,109
Visakhapatnam,2016-11-26T00:00:00.000+0000,110
Visakhapatnam,2016-11-27T00:00:00.000+0000,116
Visakhapatnam,2016-11-28T00:00:00.000+0000,125
Visakhapatnam,2016-11-29T00:00:00.000+0000,121
Visakhapatnam,2016-11-30T00:00:00.000+0000,126
Visakhapatnam,2016-12-01T00:00:00.000+0000,144
Visakhapatnam,2016-12-02T00:00:00.000+0000,93
Visakhapatnam,2016-12-03T00:00:00.000+0000,82
Visakhapatnam,2016-12-04T00:00:00.000+0000,106
Visakhapatnam,2016-12-05T00:00:00.000+0000,131
Visakhapatnam,2016-12-06T00:00:00.000+0000,113
Visakhapatnam,2016-12-07T00:00:00.000+0000,91
Visakhapatnam,2016-12-08T00:00:00.000+0000,105
Visakhapatnam,2016-12-09T00:00:00.000+0000,123
Visakhapatnam,2016-12-10T00:00:00.000+0000,120
Visakhapatnam,2016-12-11T00:00:00.000+0000,113
Visakhapatnam,2016-12-12T00:00:00.000+0000,105
Visakhapatnam,2016-12-13T00:00:00.000+0000,117
Visakhapatnam,2016-12-14T00:00:00.000+0000,107
Visakhapatnam,2016-12-15T00:00:00.000+0000,139
Visakhapatnam,2016-12-16T00:00:00.000+0000,119
Visakhapatnam,2016-12-17T00:00:00.000+0000,119
Visakhapatnam,2016-12-18T00:00:00.000+0000,120
Visakhapatnam,2016-12-19T00:00:00.000+0000,119
Visakhapatnam,2016-12-20T00:00:00.000+0000,122
Visakhapatnam,2016-12-21T00:00:00.000+0000,133
Visakhapatnam,2016-12-22T00:00:00.000+0000,120
Visakhapatnam,2016-12-23T00:00:00.000+0000,124
Visakhapatnam,2016-12-24T00:00:00.000+0000,122
Visakhapatnam,2016-12-25T00:00:00.000+0000,126
Visakhapatnam,2016-12-27T00:00:00.000+0000,133
Visakhapatnam,2016-12-28T00:00:00.000+0000,127
Visakhapatnam,2016-12-29T00:00:00.000+0000,116
Visakhapatnam,2016-12-30T00:00:00.000+0000,116
Visakhapatnam,2016-12-31T00:00:00.000+0000,107
Visakhapatnam,2017-01-01T00:00:00.000+0000,147
Visakhapatnam,2017-01-02T00:00:00.000+0000,102
Visakhapatnam,2017-01-03T00:00:00.000+0000,98
Visakhapatnam,2017-01-04T00:00:00.000+0000,117
Visakhapatnam,2017-01-05T00:00:00.000+0000,121
Visakhapatnam,2017-01-06T00:00:00.000+0000,146
Visakhapatnam,2017-01-07T00:00:00.000+0000,110
Visakhapatnam,2017-01-08T00:00:00.000+0000,108
Visakhapatnam,2017-01-09T00:00:00.000+0000,103
Visakhapatnam,2017-01-10T00:00:00.000+0000,108
